TIME,RNET,G0,Gstor,H,LE,H_spec_corr,LE_spec_corr,HA_T,HA_Q,VA_T,VFD_T
2022-06-24 10:30,642.257557878664,37.1041056587542,17.5528539981007,115.384035088309,334.80927706632,110.088851633536,414.073048466118,2.64138598583167,48.7159245219621,1.08309633468637,-24.9991572840005
2022-06-24 11:00,661.696533282336,45.3837814762708,22.3372209401709,148.127276958927,357.286793496716,141.329446517713,441.871960825519,-5.74978207648806,79.9220370967827,16.3698384771354,2.05782427668852
2022-06-24 11:30,672.696959930844,51.2598908381859,29.217112231719,119.713286055825,346.877180379236,114.219425391703,428.997944087764,-6.74377017385912,118.379571904971,4.77944486154033,-6.84962637069404
2022-06-24 12:00,672.265071725118,60.469272028148,29.1949336538461,108.945142475548,382.298627072483,103.945451526338,472.805172315933,11.1754707113079,72.3571641268431,0.701844128683284,-34.7063537400229
2022-06-24 12:30,662.367093414464,67.6313793399416,25.2291690242166,100.977664901657,371.266804818939,96.3436160050338,459.161642749827,4.14390851447986,79.6414496317032,14.3056763967315,-21.6277504686105
2022-06-24 13:00,642.649594543177,68.2685202564922,18.3005973076923,77.2802116123036,285.559838335957,73.7336819940801,353.164147108861,3.74238058710605,53.4066400936956,5.59566144319962,-21.6471498937511
2022-06-24 13:30,614.732638098171,66.3408527797141,15.1988011538461,87.5778396928092,333.705373122235,83.5587331726464,412.707802928878,11.4748473378164,73.1452592744545,18.7477680682394,-3.65155783121132
2022-06-24 14:00,575.304382867797,63.8228180605871,9.46992197293457,93.2191983269822,435.916262162909,88.9411995876379,539.11641018835,6.47330511139523,92.8502931336662,55.6038886661402,8.88741815458718
2022-06-24 14:30,527.151537390296,59.0283235961829,-3.77761914767341,48.9362182203472,278.575981961499,46.6904460659827,344.526911234277,12.5956549888766,75.5393273000509,17.372142808587,-8.82716588391038
2022-06-24 15:00,468.503195780689,52.1646014317079,-11.551358174264,39.6035414216999,354.170978950868,37.7860627980229,438.018498822438,64.4270306509985,122.560508058384,15.5658991201794,-16.9387337565855
2022-06-24 15:30,404.102959058001,45.3561773143127,-6.25528891025645,15.4508064277741,303.267643178506,14.7417407888698,375.064151783299,53.2062696427671,143.411823593953,-1.73101139076725,-20.4070856490856
2022-06-24 16:00,333.623091046807,39.1549103155551,-12.1244472815764,7.54466151934545,298.376547118546,7.19842326533982,369.015122695353,50.1651996708338,132.252760515245,-8.28262946262426,-14.4743337669756
2022-06-24 16:30,259.042584867662,32.6186110994541,-15.1168640574549,-17.796020091227,250.930403290487,-16.9793283272776,310.336433786281,26.5082559131999,70.4147573868912,-28.0545169107442,-23.5581015553372
2022-06-24 17:00,180.385987905595,23.0536345942399,-16.493372079772,-46.3465996005987,234.160894276554,-44.2196697597221,289.596859962273,31.9234721164965,89.4878674098708,-40.908266572464,-22.9308296707962
2022-06-24 17:30,102.27542790976,14.7822329719809,-17.1462308760685,-48.9687919267275,155.486724905677,-46.7215249056688,192.297127313331,19.9242027639712,109.083450776075,-52.4457121281385,-5.88388134819232
2022-06-24 18:00,33.272608029115,8.81447127800955,-15.1439335588793,-38.9114772109997,87.5653296214169,-37.1257586740221,108.295813347784,13.3533377860442,74.9596010761762,-42.4930078446602,-10.4789245535204
2022-06-24 18:30,-26.4648279419889,3.95979801245169,-14.3739030389364,-40.732851469014,57.8792764619629,-38.8635467510834,71.5817932454449,14.0508304485498,105.068865353886,-19.0731149554025,-6.67425273145898
2022-06-24 19:00,-70.4985529274612,-1.12978265165349,-14.7036293803419,-32.2130863962181,19.6258075825404,-32.2130863962181,19.6258075825404,-0.523167624313569,77.1498393779359,-20.5489429524124,20.0088429734106
2022-06-24 19:30,-90.6397251169366,-5.57089699391144,-13.9441147222222,-58.3767306785191,10.4467639475685,-58.3767306785191,10.4467639475685,-13.0595051867119,87.3281579938629,-34.4211616940257,-6.80686958853035
2022-06-24 20:00,-96.6812436207146,-7.65024189409938,-11.5828426092118,-55.2679485818115,7.62240513312577,-55.2679485818115,7.62240513312577,-3.34659345733954,105.400908761354,-46.1000020486965,5.65284887471158
2022-06-24 20:30,-94.5381192566148,-8.89388959196937,-9.57343535612539,-57.4327270312091,19.3227393635642,-57.4327270312091,19.3227393635642,-5.34167028375894,94.5051959051333,-49.1546574924625,6.09167812644216
2022-06-24 21:00,-93.2545312634506,-10.3699386531497,-8.79174212013292,-37.4064145001735,-7.96930236757023,-37.4064145001735,-7.96930236757023,-3.32814348528548,73.4257864016065,-29.8131746854606,28.1165065390687
2022-06-24 21:30,-83.3949388011791,-12.2639656483761,-8.52897589743593,-30.381032759983,2.88392553816971,-30.381032759983,2.88392553816971,-7.72974840993364,34.1665845570897,-13.3383963895606,-4.28789540269417
2022-06-24 22:00,-75.3853556244305,-15.3396189015368,-9.87957824074067,-7.89779732344715,-9.0223791934942,-7.89779732344715,-9.0223791934942,-8.34753830314311,46.5532606892294,0.908492199677648,13.3681153621418
2022-06-24 22:30,-81.9837681799781,-17.0723003235044,-8.80664440170943,-25.3114810357196,-3.23983092746881,-25.3114810357196,-3.23983092746881,2.34471278362015,37.8090305381399,-1.47973551804732,4.28963862963391
