TIME,RNET,G0,Gstor,H,LE,H_spec_corr,LE_spec_corr,HA_T,VA_T,VFD_T
2021-08-13 23:00,-33.8098642661801,-17.1791098748127,-5.41603307692307,-8.95210469739041,3.32292739325061,-8.95210469739041,3.32292739325061,NaN,-1.20852872703411,6.14052375011482
2021-08-13 23:30,-32.1884994676774,-17.1621939254355,-4.15803850664768,-15.9301236714255,8.91116775260175,-15.9301236714255,8.91116775260175,NaN,-0.160560428689595,0.831849939686361
2021-08-14 00:00,-36.4709448278083,-17.1075849258724,-3.50677946343786,-10.2752652949899,3.62990964301018,-10.2752652949899,3.62990964301018,0.790682370786962,0.151786439408477,-6.66886208897771
2021-08-14 00:30,-38.7031818181721,-17.7639884551442,-3.90352907407404,0.310712706351678,-2.14396261281407,0.310712706351678,-2.14396261281407,NaN,0.0394451995371785,-4.23245547679306
2021-08-14 01:00,-37.339518371474,-18.9526904419567,-4.44943392450143,-8.73824577464819,2.64384020936351,-8.73824577464819,2.64384020936351,1.28366637157119,-0.00746055939396444,-1.62648167241187
2021-08-14 01:30,-37.3233953070446,-19.406738952373,-4.19513091168093,-12.1529551020156,4.63772709993731,-12.1529551020156,4.63772709993731,0.398474564254368,0.0307558672110428,-14.0604647376063
2021-08-14 02:00,-39.8235461574447,-19.1280872802778,-3.09320664292493,-8.73715853430567,1.73746869073876,-8.73715853430567,1.73746869073876,0.782383917973445,-0.773367578623755,-7.74934682139888
2021-08-14 02:30,-41.2409599333879,-18.9596229234432,-2.74397363485286,-11.4138672502855,2.48956489466781,-11.4138672502855,2.48956489466781,2.33328240106542,-0.380216548175934,-9.7300973299967
2021-08-14 03:00,-43.2894961210097,-18.8285855155169,-2.44210241452987,-15.4144747779472,3.91068688480541,-15.4144747779472,3.91068688480541,3.53856012335255,-4.72807045285539,-7.84782429231024
2021-08-14 03:30,-45.0976276902933,-17.6408632260549,-1.04661532051288,-17.3766272106498,4.96634037214475,-17.3766272106498,4.96634037214475,2.81525088388381,-1.36794714438041,-14.3600399091006
2021-08-14 04:00,-41.6438306641775,-18.1420630687146,-2.29258594017087,-10.0219632664867,0.661801250189877,-10.0219632664867,0.661801250189877,2.58769711973324,0.582023893807346,-10.723914002597
2021-08-14 04:30,-45.8259644162166,-17.9489937755374,-1.6945200427351,-14.0741315532336,1.91412644092022,-14.0741315532336,1.91412644092022,1.58117541644754,-13.7991900617758,-20.8275616254575
2021-08-14 05:00,-43.3509050529775,-17.5450781800406,-1.59319103513763,-10.936382397584,1.26782629023436,-10.936382397584,1.26782629023436,1.93731103949739,-8.14331252909481,3.54467871101135
2021-08-14 05:30,-23.1895707089033,-16.9551367655444,-0.697021077872747,-2.04919376641674,-0.396668228727891,-2.04919376641674,-0.396668228727891,0.612100672287306,0.0777164569901205,2.06448022525368
2021-08-14 06:00,14.1010268167341,-14.3722366062555,0.896169957264991,8.9242601247041,7.84328862916262,8.9242601247041,7.84328862916262,NaN,1.57040454857123,20.2595670245684
2021-08-14 06:30,62.722465040104,-9.53258561126343,4.43106256647663,1.89559441480449,27.5048600791957,1.89559441480449,27.5048600791957,NaN,-0.190193143064135,-1.08646513715392
2021-08-14 07:00,137.031725635605,-5.24984691139214,6.27969192307695,-4.4409023835955,86.8050473610577,-4.4409023835955,86.8050473610577,5.01859216217802,1.51353020790896,-0.323506984541031
2021-08-14 07:30,212.969619618049,-1.45064429117139,6.83498887226976,-7.29175801838352,129.432990236302,-7.29175801838352,129.432990236302,5.82970703599135,0.942814552803044,-0.286128513150845
2021-08-14 08:00,282.435494813921,2.77893875516647,8.23192090455836,-0.871483115813687,193.506852658746,-0.871483115813687,193.506852658746,5.72526803972395,4.34055734090036,-2.80905874374656
2021-08-14 08:30,359.028373598316,7.64866084971123,9.44879788461537,-3.84014166598338,244.856242536088,-3.84014166598338,244.856242536088,7.63886518846534,1.85350396247104,12.7417883637332
2021-08-14 09:00,428.2600117391,13.4415226932593,11.1215005840457,6.85897767267227,256.795368218403,6.85897767267227,256.795368218403,6.28715351285387,2.89445204087193,-10.6908817790541
2021-08-14 09:30,485.989116758104,19.0534938515587,10.893412879867,0.669931295754694,327.869170814231,0.669931295754694,327.869170814231,5.99567573823194,2.46675054135835,8.80955904147758
2021-08-14 10:00,533.851119534324,23.6857894759732,11.4188421153846,23.1835652507376,362.472321666022,21.0583780282196,430.795611968255,6.67368768119492,2.65890503463499,3.26113614246558
2021-08-14 10:30,576.712229121128,33.9895998299837,21.4731600997151,9.43332547866042,412.32769260195,8.56859295990062,490.048343138268,5.70654243079274,4.7627399599444,18.423822373615
2021-08-14 11:00,605.420137851943,46.707774122737,13.8396547815765,-2.90034812281226,436.970476953832,-2.63447949109875,519.336105902268,16.0949297380876,-0.695535387207031,16.2368141896857
2021-08-14 11:30,624.11946442687,50.4288255740726,13.5136439957264,-19.2819147267881,520.81477389542,-17.5143833587753,618.984418482338,27.6842622098994,1.1368029586374,4.53589954039429
2021-08-14 12:00,631.265786883186,48.6962186381847,21.7064945394112,-21.8250901232678,446.135528138745,-19.8244313739067,530.228699896142,18.3389431882089,-2.81970278634237,-8.66016672072726
2021-08-14 12:30,615.065211098659,48.4777281713098,6.55569210113954,-22.2254733115259,440.731594419195,-20.1881123023271,523.806165554626,12.4128470299868,-4.63947181741518,14.491712399743
2021-08-14 13:00,602.933596682781,48.6580194054316,5.69754343779679,-41.2776062537858,453.62623619837,-37.4937774751693,539.131349753074,18.7835517494729,-14.6779021792572,-1.06235437731595
2021-08-14 13:30,568.976416157878,43.8765673920492,2.23832063627738,-65.4157321174877,458.975165851762,-59.4192136120641,545.488512178102,19.7001273853572,-42.7869369837354,-9.14851828968708
2021-08-14 14:00,521.286113118485,36.2094363306286,-0.458302756410274,-75.9462410098175,447.714069689954,-68.984413558054,532.104784587092,25.6005946338303,-43.100024534052,-6.64989679720046
